INDEX_CLASS,SampleID,TAXAID,N_TAXA
CIP_medium,KS_0271,CHIRONOMIDAE,2
CIP_medium,KS_0271,CORYDALUS CORNUTUS,2
CIP_medium,KS_0271,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0271,DUBIRAPHIA,8
CIP_medium,KS_0271,DUGESIA,1
CIP_medium,KS_0271,ENALLAGMA,9
CIP_medium,KS_0271,ENOCHRUS,1
CIP_medium,KS_0271,EPITHECA PRINCEPS,1
CIP_medium,KS_0271,ERPOBDELLIDAE,4
CIP_medium,KS_0271,FERRISSIA,1
CIP_medium,KS_0271,GLOSSIPHONIIDAE,2
CIP_medium,KS_0271,GOMPHUS EXTERNUS,2
CIP_medium,KS_0271,HETAERINA AMERICANA,6
CIP_medium,KS_0271,HEXATOMA,2
CIP_medium,KS_0271,HYALELLA AZTECA,19
CIP_medium,KS_0271,HYDROPSYCHE SIMULANS,1
CIP_medium,KS_0271,LEUCROCUTA MACULIPENNIS,4
CIP_medium,KS_0271,LIMNEPHILIDAE,2
CIP_medium,KS_0271,MUSCULIUM TRANSVERSUM,7
CIP_medium,KS_0271,NASIAESCHNA PENTACANTHA,1
CIP_medium,KS_0271,NECTOPSYCHE,1
CIP_medium,KS_0271,NECTOPSYCHE CANDIDA,45
CIP_medium,KS_0271,NEOCHOROTERPES,1
CIP_medium,KS_0271,NEOPERLA,5
CIP_medium,KS_0271,NEOPORUS DIMIDIATUS,1
CIP_medium,KS_0271,OLIGOCHAETA,2
CIP_medium,KS_0271,ORCONECTES,7
CIP_medium,KS_0271,ORCONECTES LUTEUS,2
CIP_medium,KS_0271,PALMACORIXA,1
CIP_medium,KS_0271,PELTODYTES,1
CIP_medium,KS_0271,PELTODYTES SEXMACULATUS,1
CIP_medium,KS_0271,PERLESTA,6
CIP_medium,KS_0271,PHYSELLA,3
CIP_medium,KS_0271,POLYPEDILUM,15
CIP_medium,KS_0271,RHAGOVELIA,1
CIP_medium,KS_0271,SIALIS,6
CIP_medium,KS_0271,SIMULIUM,1
CIP_medium,KS_0271,SPHAERIUM STRIATINUM,7
CIP_medium,KS_0271,STENACRON INTERPUNCTATUM,22
CIP_medium,KS_0271,STENELMIS,16
CIP_medium,KS_0271,STENELMIS SEXLINEATA,20
CIP_medium,KS_0271,STENELMIS VITTIPENNIS,16
CIP_medium,KS_0271,STENONEMA FEMORATUM,7
CIP_medium,KS_0271,THIENEMANNIMYIA GROUP,1
CIP_medium,KS_0271,TIPULA,2
CIP_medium,KS_0271,TRIBELOS,2
CIP_medium,KS_0272,ABLABESMYIA,1
CIP_medium,KS_0272,ANACAENA,1
CIP_medium,KS_0272,ARGIA,3
CIP_medium,KS_0272,BAETIS,18
CIP_medium,KS_0272,BELOSTOMATIDAE,1
CIP_medium,KS_0272,BRANCHIURA SOWERBYI,1
CIP_medium,KS_0272,CAENIS,2
CIP_medium,KS_0272,CAMBARINCOLA,5
CIP_medium,KS_0272,CENTROPTILUM,2
CIP_medium,KS_0272,CERATOPOGONIDAE,1
CIP_medium,KS_0272,CHEUMATOPSYCHE,63
CIP_medium,KS_0272,CHIMARRA OBSCURA,1
CIP_medium,KS_0272,CHIRONOMUS,2
CIP_medium,KS_0272,CORBICULA FLUMINEA,2
CIP_medium,KS_0272,CORYDALUS CORNUTUS,8
CIP_medium,KS_0272,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0272,DUBIRAPHIA,11
CIP_medium,KS_0272,ENALLAGMA,3
CIP_medium,KS_0272,ERPOBDELLIDAE,1
CIP_medium,KS_0272,FERRISSIA,3
CIP_medium,KS_0272,GLOSSIPHONIIDAE,3
CIP_medium,KS_0272,GYRETES,3
CIP_medium,KS_0272,HETEROSTERNUTA DIVERSICORNIS,1
CIP_medium,KS_0272,HEXAGENIA LIMBATA,1
CIP_medium,KS_0272,HEXATOMA,2
CIP_medium,KS_0272,HYALELLA AZTECA,7
CIP_medium,KS_0272,HYDROPHILIDAE,1
CIP_medium,KS_0272,HYDROPSYCHE,2
CIP_medium,KS_0272,HYDROPTILIDAE,1
CIP_medium,KS_0272,ISONYCHIA,1
CIP_medium,KS_0272,LACCOBIUS,2
CIP_medium,KS_0272,LEUCROCUTA MACULIPENNIS,1
CIP_medium,KS_0272,MACCAFFERTIUM PULCHELLUM,1
CIP_medium,KS_0272,MACRONYCHUS GLABRATUS,5
CIP_medium,KS_0272,MESOVELIA,2
CIP_medium,KS_0272,MUSCULIUM,1
CIP_medium,KS_0272,NASIAESCHNA PENTACANTHA,5
CIP_medium,KS_0272,NEOPLEA,1
CIP_medium,KS_0272,NEOPORUS DIMIDIATUS,1
CIP_medium,KS_0272,ORCONECTES,4
CIP_medium,KS_0272,ORCONECTES LUTEUS,4
CIP_medium,KS_0272,PELTODYTES LENGI,1
CIP_medium,KS_0272,PELTODYTES LITORALIS,1
CIP_medium,KS_0272,PELTODYTES SEXMACULATUS,1
CIP_medium,KS_0272,PHYSELLA,6
CIP_medium,KS_0272,PLANORBELLA,3
CIP_medium,KS_0272,POLYPEDILUM,13
CIP_medium,KS_0272,SCIRTIDAE,4
CIP_medium,KS_0272,SIALIS,6
CIP_medium,KS_0272,SIMULIUM,1
CIP_medium,KS_0272,STENACRON INTERPUNCTATUM,18
CIP_medium,KS_0272,STENELMIS,11
CIP_medium,KS_0272,STENELMIS SEXLINEATA,6
CIP_medium,KS_0272,STENELMIS VITTIPENNIS,9
CIP_medium,KS_0272,STENONEMA FEMORATUM,10
CIP_medium,KS_0272,STYLURUS PLAGIATUS,1
CIP_medium,KS_0272,TREPOBATES,1
CIP_medium,KS_0272,TRIBELOS,1
CIP_medium,KS_0272,TRICHOCORIXA,7
CIP_medium,KS_0273,ACERPENNA PYGMAEA,24
CIP_medium,KS_0273,ANACAENA,4
CIP_medium,KS_0273,BRANCHIURA SOWERBYI,1
CIP_medium,KS_0273,CAENIS,8
CIP_medium,KS_0273,CHEUMATOPSYCHE,51
CIP_medium,KS_0273,CHIMARRA OBSCURA,1
CIP_medium,KS_0273,CINCINNATIA INTEGRA,1
CIP_medium,KS_0273,CORBICULA FLUMINEA,2
CIP_medium,KS_0273,CORYDALUS CORNUTUS,2
CIP_medium,KS_0273,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0273,DUBIRAPHIA,15
CIP_medium,KS_0273,ENALLAGMA,2
CIP_medium,KS_0273,ENOCHRUS,1
CIP_medium,KS_0273,FERRISSIA,2
CIP_medium,KS_0273,GLYPTOTENDIPES,2
CIP_medium,KS_0273,GYRETES,4
CIP_medium,KS_0273,HELOPHORUS,1
CIP_medium,KS_0273,HETEROSTERNUTA DIVERSICORNIS,1
CIP_medium,KS_0273,HEXATOMA,3
CIP_medium,KS_0273,HYALELLA AZTECA,12
CIP_medium,KS_0273,ISCHNURA,1
CIP_medium,KS_0273,ISONYCHIA,1
CIP_medium,KS_0273,LACCOPHILUS,1
CIP_medium,KS_0273,LEUCROCUTA MACULIPENNIS,1
CIP_medium,KS_0273,LIRCEUS,1
CIP_medium,KS_0273,MACROMIA,1
CIP_medium,KS_0273,MUSCULIUM TRANSVERSUM,10
CIP_medium,KS_0273,NEOPERLA,25
CIP_medium,KS_0273,NEOPORUS DIMIDIATUS,4
CIP_medium,KS_0273,OLIGOCHAETA,1
CIP_medium,KS_0273,ORCONECTES,7
CIP_medium,KS_0273,PALAEMONETES KADIAKENSIS,4
CIP_medium,KS_0273,PELTODYTES LITORALIS,1
CIP_medium,KS_0273,PERLESTA,3
CIP_medium,KS_0273,PHYSELLA,6
CIP_medium,KS_0273,PLANORBELLA,1
CIP_medium,KS_0273,POLYPEDILUM,11
CIP_medium,KS_0273,PYCNOPSYCHE,1
CIP_medium,KS_0273,SCIRTIDAE,4
CIP_medium,KS_0273,SIALIS,6
CIP_medium,KS_0273,SIMULIUM,1
CIP_medium,KS_0273,STENACRON INTERPUNCTATUM,13
CIP_medium,KS_0273,STENELMIS,11
CIP_medium,KS_0273,STENELMIS SEXLINEATA,23
CIP_medium,KS_0273,STENELMIS VITTIPENNIS,7
CIP_medium,KS_0273,STENONEMA FEMORATUM,8
CIP_medium,KS_0273,STICTOCHIRONOMUS,1
CIP_medium,KS_0273,STYLURUS,2
CIP_medium,KS_0273,THIENEMANNIMYIA GROUP,3
CIP_medium,KS_0273,TRIBELOS,2
CIP_medium,KS_0273,TRICORYTHODES,1
CIP_medium,KS_0273,TROPISTERNUS,1
CIP_medium,KS_0274,ABLABESMYIA,3
CIP_medium,KS_0274,ARGIA,21
CIP_medium,KS_0274,BAETIS,12
CIP_medium,KS_0274,BASIAESCHNA JANATA,1
CIP_medium,KS_0274,BRANCHIURA SOWERBYI,1
CIP_medium,KS_0274,CAENIS,1
CIP_medium,KS_0274,CHEUMATOPSYCHE,20
CIP_medium,KS_0274,CORBICULA FLUMINEA,1
CIP_medium,KS_0274,CORYDALUS CORNUTUS,4
CIP_medium,KS_0274,DINEUTUS,1
CIP_medium,KS_0274,DUBIRAPHIA,1
CIP_medium,KS_0274,DUGESIA,2
CIP_medium,KS_0274,ENALLAGMA,19
CIP_medium,KS_0274,ERPOBDELLIDAE,2
CIP_medium,KS_0274,GOMPHUS GRASLINELLUS,1
CIP_medium,KS_0274,HYALELLA AZTECA,1
CIP_medium,KS_0274,LACCOPHILUS FASCIATUS,1
CIP_medium,KS_0274,LIMNEPHILIDAE,1
CIP_medium,KS_0274,MUSCULIUM TRANSVERSUM,6
CIP_medium,KS_0274,NASIAESCHNA PENTACANTHA,1
CIP_medium,KS_0274,NEOPORUS DIMIDIATUS,5
CIP_medium,KS_0274,OLIGOCHAETA,3
CIP_medium,KS_0274,ORCONECTES LUTEUS,5
CIP_medium,KS_0274,ORCONECTES VIRILIS,1
CIP_medium,KS_0274,POLYPEDILUM,31
CIP_medium,KS_0274,SIALIS,1
CIP_medium,KS_0274,SPHAERIUM STRIATINUM,3
CIP_medium,KS_0274,STENACRON INTERPUNCTATUM,9
CIP_medium,KS_0274,STENELMIS,20
CIP_medium,KS_0274,STENELMIS SEXLINEATA,4
CIP_medium,KS_0274,STENONEMA FEMORATUM,4
CIP_medium,KS_0274,TABANIDAE,1
CIP_medium,KS_0274,THIENEMANNIMYIA GROUP,2
CIP_medium,KS_0274,TIPULIDAE,1
CIP_medium,KS_0274,TRIBELOS,3
CIP_medium,KS_0275,ABLABESMYIA,1
CIP_medium,KS_0275,ACERPENNA PYGMAEA,3
CIP_medium,KS_0275,ARGIA,1
CIP_medium,KS_0275,BAETIS,14
CIP_medium,KS_0275,BRANCHIURA SOWERBYI,1
CIP_medium,KS_0275,CAENIS,2
CIP_medium,KS_0275,CHEUMATOPSYCHE,31
CIP_medium,KS_0275,CHIRONOMIDAE,1
CIP_medium,KS_0275,CHIRONOMUS,1
CIP_medium,KS_0275,CORYDALUS CORNUTUS,1
CIP_medium,KS_0275,CRYPTOTENDIPES,1
CIP_medium,KS_0275,DUBIRAPHIA,4
CIP_medium,KS_0275,DUGESIA,2
CIP_medium,KS_0275,ENALLAGMA,15
CIP_medium,KS_0275,ERPOBDELLIDAE,1
CIP_medium,KS_0275,FERRISSIA,1
CIP_medium,KS_0275,GLYPTOTENDIPES,4
CIP_medium,KS_0275,HETEROSTERNUTA PULCHER,2
CIP_medium,KS_0275,HEXATOMA,2
CIP_medium,KS_0275,HYALELLA AZTECA,16
CIP_medium,KS_0275,ISCHNURA,1
CIP_medium,KS_0275,LEUCROCUTA MACULIPENNIS,1
CIP_medium,KS_0275,MACROMIA,1
CIP_medium,KS_0275,MICROTENDIPES,1
CIP_medium,KS_0275,MUSCULIUM,10
CIP_medium,KS_0275,NEOPERLA,3
CIP_medium,KS_0275,NEOPORUS CLYPEALIS,1
CIP_medium,KS_0275,NEOPORUS DIMIDIATUS,12
CIP_medium,KS_0275,NEOPORUS VITTATIPENNIS,1
CIP_medium,KS_0275,NEUROCORDULIA XANTHOSOMA,1
CIP_medium,KS_0275,ORCONECTES,6
CIP_medium,KS_0275,ORCONECTES VIRILIS,1
CIP_medium,KS_0275,POLYPEDILUM (ASHEUM) BECKAE,1
CIP_medium,KS_0275,POLYPEDILUM (URESIPEDILUM) CONVICTUM,9
CIP_medium,KS_0275,RHEUMATOBATES,2
CIP_medium,KS_0275,SCIRTIDAE,2
CIP_medium,KS_0275,SIALIS,9
CIP_medium,KS_0275,SIMULIUM,34
CIP_medium,KS_0275,SPHAERIUM,5
CIP_medium,KS_0275,STENACRON INTERPUNCTATUM,34
CIP_medium,KS_0275,STENELMIS,26
CIP_medium,KS_0275,STENELMIS SEXLINEATA,2
CIP_medium,KS_0275,STENONEMA FEMORATUM,2
CIP_medium,KS_0275,STICTOCHIRONOMUS,1
CIP_medium,KS_0275,THIENEMANNIMYIA GROUP,4
CIP_medium,KS_0275,TRIBELOS FUSCICORNE,2
CIP_medium,KS_0275,TRIBELOS JUCUNDUM,1
CIP_medium,KS_0275,UVARUS,1
CIP_medium,KS_0276,ACERPENNA PYGMAEA,4
CIP_medium,KS_0276,ANCYLIDAE,6
CIP_medium,KS_0276,BAETIS,18
CIP_medium,KS_0276,BASIAESCHNA JANATA,1
CIP_medium,KS_0276,CAENIS,8
CIP_medium,KS_0276,CALLIBAETIS,1
CIP_medium,KS_0276,CAMBARINCOLA,3
CIP_medium,KS_0276,CERACLEA NEFFI,3
CIP_medium,KS_0276,CHEUMATOPSYCHE,14
CIP_medium,KS_0276,CHIRONOMIDAE,1
CIP_medium,KS_0276,CINCINNATIA INTEGRA,1
CIP_medium,KS_0276,CORBICULA FLUMINEA,18
CIP_medium,KS_0276,CORYDALUS CORNUTUS,2
CIP_medium,KS_0276,CORYNONEURA,1
CIP_medium,KS_0276,CRICOTOPUS (CRICOTOPUS) BICINCTUS GR.,1
CIP_medium,KS_0276,DUBIRAPHIA,2
CIP_medium,KS_0276,ENALLAGMA,23
CIP_medium,KS_0276,HEPTAGENIIDAE,1
CIP_medium,KS_0276,HETAERINA,2
CIP_medium,KS_0276,HETEROSTERNUTA WICKHAMI,2
CIP_medium,KS_0276,HYALELLA AZTECA,10
CIP_medium,KS_0276,HYDROPTILIDAE,1
CIP_medium,KS_0276,LEUCROCUTA MACULIPENNIS,2
CIP_medium,KS_0276,MUSCULIUM,1
CIP_medium,KS_0276,MUSCULIUM TRANSVERSUM,7
CIP_medium,KS_0276,NASIAESCHNA PENTACANTHA,1
CIP_medium,KS_0276,NEOPORUS DIMIDIATUS,7
CIP_medium,KS_0276,ORCONECTES VIRILIS,1
CIP_medium,KS_0276,PHYSELLA GYRINA,9
CIP_medium,KS_0276,PLANORBELLA,1
CIP_medium,KS_0276,POLYPEDILUM,1
CIP_medium,KS_0276,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,1
CIP_medium,KS_0276,POLYPEDILUM (URESIPEDILUM) CONVICTUM,1
CIP_medium,KS_0276,PROCLADIUS,1
CIP_medium,KS_0276,SIALIS,1
CIP_medium,KS_0276,SIMULIUM,1
CIP_medium,KS_0276,SPHAERIUM,1
CIP_medium,KS_0276,STENACRON INTERPUNCTATUM,12
CIP_medium,KS_0276,STENELMIS,7
CIP_medium,KS_0276,STENELMIS SEXLINEATA,1
CIP_medium,KS_0276,STENELMIS VITTIPENNIS,1
CIP_medium,KS_0276,STENONEMA FEMORATUM,1
CIP_medium,KS_0276,TANYTARSUS,1
CIP_medium,KS_0276,TREPOBATES,1
CIP_medium,KS_0276,TROPISTERNUS,2
CIP_medium,KS_0277,ABLABESMYIA,1
CIP_medium,KS_0277,BAETIDAE,3
CIP_medium,KS_0277,BAETIS,20
CIP_medium,KS_0277,BASIAESCHNA JANATA,1
CIP_medium,KS_0277,BEROSUS,1
CIP_medium,KS_0277,CAENIS,4
CIP_medium,KS_0277,CALLIBAETIS,1
CIP_medium,KS_0277,CAMBARINCOLA,1
CIP_medium,KS_0277,CHEUMATOPSYCHE,30
CIP_medium,KS_0277,CHRYSOPS,1
CIP_medium,KS_0277,CINCINNATIA INTEGRA,5
CIP_medium,KS_0277,CORBICULA FLUMINEA,5
CIP_medium,KS_0277,CORYDALUS CORNUTUS,2
CIP_medium,KS_0277,CRICOTOPUS/ORTHOCLADIUS,1
CIP_medium,KS_0277,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0277,DROMOGOMPHUS SPINOSUS,3
CIP_medium,KS_0277,DUBIRAPHIA,9
CIP_medium,KS_0277,DUGESIA,1
CIP_medium,KS_0277,ENALLAGMA,3
CIP_medium,KS_0277,ERPOBDELLA,1
CIP_medium,KS_0277,GLOSSIPHONIIDAE,1
CIP_medium,KS_0277,GYRINUS,2
CIP_medium,KS_0277,HETAERINA AMERICANA,3
CIP_medium,KS_0277,HYALELLA AZTECA,4
CIP_medium,KS_0277,HYDROPSYCHE SIMULANS,5
CIP_medium,KS_0277,HYDROPSYCHIDAE,4
CIP_medium,KS_0277,LYMNAEIDAE,1
CIP_medium,KS_0277,MACRONYCHUS GLABRATUS,1
CIP_medium,KS_0277,NAIDIDAE,1
CIP_medium,KS_0277,NEOPERLA,2
CIP_medium,KS_0277,NEOPORUS DIMIDIATUS,1
CIP_medium,KS_0277,NEOPORUS SHERMANI,1
CIP_medium,KS_0277,ORCONECTES LUTEUS,7
CIP_medium,KS_0277,PARACYMUS,1
CIP_medium,KS_0277,PELTODYTES LITORALIS,1
CIP_medium,KS_0277,PELTODYTES SEXMACULATUS,1
CIP_medium,KS_0277,PLANORBELLA,1
CIP_medium,KS_0277,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,3
CIP_medium,KS_0277,POLYPEDILUM (URESIPEDILUM) CONVICTUM,4
CIP_medium,KS_0277,RHAGOVELIA,1
CIP_medium,KS_0277,RHEOTANYTARSUS,1
CIP_medium,KS_0277,SIMULIUM,4
CIP_medium,KS_0277,SPHAERIUM,4
CIP_medium,KS_0277,STAPHYLINIDAE,3
CIP_medium,KS_0277,STENACRON INTERPUNCTATUM,13
CIP_medium,KS_0277,STENELMIS,12
CIP_medium,KS_0277,STENELMIS SEXLINEATA,14
CIP_medium,KS_0277,STENONEMA FEMORATUM,1
CIP_medium,KS_0277,THIENEMANNIMYIA GROUP,1
CIP_medium,KS_0278,ABLABESMYIA,2
CIP_medium,KS_0278,ACERPENNA PYGMAEA,2
CIP_medium,KS_0278,ARGIA,3
CIP_medium,KS_0278,AXARUS,1
CIP_medium,KS_0278,BAETIS,54
CIP_medium,KS_0278,BASIAESCHNA JANATA,1
CIP_medium,KS_0278,BELOSTOMA,2
CIP_medium,KS_0278,CAENIS,7
CIP_medium,KS_0278,CHEUMATOPSYCHE,50
CIP_medium,KS_0278,CHIRONOMIDAE,5
CIP_medium,KS_0278,CINCINNATIA INTEGRA,1
CIP_medium,KS_0278,CORBICULA FLUMINEA,1
CIP_medium,KS_0278,CORYDALUS CORNUTUS,1
CIP_medium,KS_0278,CRICOTOPUS (CRICOTOPUS) BICINCTUS GR.,2
CIP_medium,KS_0278,CRYPTOCHIRONOMUS,4
CIP_medium,KS_0278,DINEUTUS,2
CIP_medium,KS_0278,DROMOGOMPHUS SPINOSUS,3
CIP_medium,KS_0278,DUBIRAPHIA,4
CIP_medium,KS_0278,ENALLAGMA,8
CIP_medium,KS_0278,ERPOBDELLA,1
CIP_medium,KS_0278,GYRETES,1
CIP_medium,KS_0278,GYRINUS,1
CIP_medium,KS_0278,HYALELLA AZTECA,5
CIP_medium,KS_0278,HYDROPSYCHE,3
CIP_medium,KS_0278,HYDROPSYCHIDAE,12
CIP_medium,KS_0278,LABRUNDINIA,1
CIP_medium,KS_0278,LEUCROCUTA MACULIPENNIS,1
CIP_medium,KS_0278,MACROMIA,1
CIP_medium,KS_0278,MICROTENDIPES,1
CIP_medium,KS_0278,MUSCULIUM TRANSVERSUM,3
CIP_medium,KS_0278,NAIDIDAE,5
CIP_medium,KS_0278,NECTOPSYCHE CANDIDA,1
CIP_medium,KS_0278,NEOPERLA,9
CIP_medium,KS_0278,NEOPORUS DIMIDIATUS,6
CIP_medium,KS_0278,ORCONECTES,4
CIP_medium,KS_0278,ORCONECTES VIRILIS,3
CIP_medium,KS_0278,PALAEMONETES KADIAKENSIS,2
CIP_medium,KS_0278,PARACYMUS,1
CIP_medium,KS_0278,PARATENDIPES,1
CIP_medium,KS_0278,PELTODYTES LITORALIS,1
CIP_medium,KS_0278,PHAENOPSECTRA,8
CIP_medium,KS_0278,PLANORBELLA TRIVOLVIS,2
CIP_medium,KS_0278,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,5
CIP_medium,KS_0278,POLYPEDILUM (URESIPEDILUM) CONVICTUM,20
CIP_medium,KS_0278,PYCNOPSYCHE,6
CIP_medium,KS_0278,RHEUMATOBATES,4
CIP_medium,KS_0278,SIALIS,1
CIP_medium,KS_0278,SIMULIUM,2
CIP_medium,KS_0278,SPHAERIUM SIMILE,3
CIP_medium,KS_0278,STEMPELLINELLA,1
CIP_medium,KS_0278,STENACRON INTERPUNCTATUM,21
CIP_medium,KS_0278,STENELMIS,22
CIP_medium,KS_0278,STENELMIS SEXLINEATA,11
CIP_medium,KS_0278,STENELMIS VITTIPENNIS,1
CIP_medium,KS_0278,STENONEMA FEMORATUM,5
CIP_medium,KS_0278,THIENEMANNIMYIA GROUP,9
CIP_medium,KS_0278,TREPOBATES,1
CIP_medium,KS_0278,TROPISTERNUS,2
CIP_medium,KS_0279,ABLABESMYIA,3
CIP_medium,KS_0279,ACERPENNA PYGMAEA,1
CIP_medium,KS_0279,ARGIA,1
CIP_medium,KS_0279,BAETIS,9
CIP_medium,KS_0279,BASIAESCHNA JANATA,1
CIP_medium,KS_0279,CAENIS,3
CIP_medium,KS_0279,CHEUMATOPSYCHE,50
CIP_medium,KS_0279,CHIMARRA OBSCURA,1
CIP_medium,KS_0279,CINCINNATIA INTEGRA,1
CIP_medium,KS_0279,CORBICULA FLUMINEA,2
CIP_medium,KS_0279,CORYDALUS CORNUTUS,3
CIP_medium,KS_0279,DINEUTUS,7
CIP_medium,KS_0279,DROMOGOMPHUS SPINOSUS,1
CIP_medium,KS_0279,DUBIRAPHIA,1
CIP_medium,KS_0279,DUGESIA,1
CIP_medium,KS_0279,ENALLAGMA,1
CIP_medium,KS_0279,ERPOBDELLA,3
CIP_medium,KS_0279,FERRISSIA,1
CIP_medium,KS_0279,GLYPTOTENDIPES,2
CIP_medium,KS_0279,GOMPHUS MILITARIS,1
CIP_medium,KS_0279,GYRETES,1
CIP_medium,KS_0279,GYRINUS,2
CIP_medium,KS_0279,HAGENIUS BREVISTYLUS,3
CIP_medium,KS_0279,HELICHUS BASALIS,1
CIP_medium,KS_0279,HETAERINA AMERICANA,5
CIP_medium,KS_0279,HYALELLA AZTECA,1
CIP_medium,KS_0279,LUMBRICULIDAE,1
CIP_medium,KS_0279,MUSCULIUM TRANSVERSUM,3
CIP_medium,KS_0279,NEOPERLA,4
CIP_medium,KS_0279,NEOPORUS DIMIDIATUS,6
CIP_medium,KS_0279,ORCONECTES LUTEUS,7
CIP_medium,KS_0279,ORCONECTES VIRILIS,5
CIP_medium,KS_0279,PHYSELLA,16
CIP_medium,KS_0279,PLACOBDELLA,2
CIP_medium,KS_0279,POLYPEDILUM,1
CIP_medium,KS_0279,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,5
CIP_medium,KS_0279,POLYPEDILUM (TRIPODURA) HALTERALE GR.,1
CIP_medium,KS_0279,POLYPEDILUM (TRIPODURA) SCALAENUM GR.,6
CIP_medium,KS_0279,POLYPEDILUM (URESIPEDILUM) CONVICTUM,16
CIP_medium,KS_0279,PYCNOPSYCHE,1
CIP_medium,KS_0279,SIALIS,2
CIP_medium,KS_0279,SIMULIUM,19
CIP_medium,KS_0279,STAPHYLINIDAE,3
CIP_medium,KS_0279,STENACRON INTERPUNCTATUM,15
CIP_medium,KS_0279,STENELMIS,28
CIP_medium,KS_0279,STENELMIS DECORATA,1
CIP_medium,KS_0279,STENELMIS SEXLINEATA,4
CIP_medium,KS_0279,STENONEMA FEMORATUM,9
CIP_medium,KS_0279,TANYTARSUS,1
CIP_medium,KS_0279,THIENEMANNIMYIA GROUP,4
CIP_medium,KS_0279,TIPULA,1
CIP_medium,KS_0279,TRIBELOS,7
CIP_medium,KS_0280,ABLABESMYIA,6
CIP_medium,KS_0280,ACERPENNA PYGMAEA,2
CIP_medium,KS_0280,ARGIA,19
CIP_medium,KS_0280,AXARUS,1
CIP_medium,KS_0280,BAETIS,7
CIP_medium,KS_0280,BRANCHIURA SOWERBYI,5
CIP_medium,KS_0280,CERACLEA,1
CIP_medium,KS_0280,CHEUMATOPSYCHE,157
CIP_medium,KS_0280,CHIMARRA OBSCURA,7
CIP_medium,KS_0280,CHIRONOMIDAE,7
CIP_medium,KS_0280,CHIRONOMUS,18
CIP_medium,KS_0280,CORBICULA FLUMINEA,6
CIP_medium,KS_0280,CORYDALUS CORNUTUS,4
CIP_medium,KS_0280,CRYPTOCHIRONOMUS,2
CIP_medium,KS_0280,DUBIRAPHIA,10
CIP_medium,KS_0280,DUGESIA,2
CIP_medium,KS_0280,ENALLAGMA,4
CIP_medium,KS_0280,EPITHECA PRINCEPS,1
CIP_medium,KS_0280,GOMPHUS EXTERNUS,1
CIP_medium,KS_0280,GYRETES,3
CIP_medium,KS_0280,HEXAGENIA LIMBATA,1
CIP_medium,KS_0280,HYDROCHUS,1
CIP_medium,KS_0280,HYDROPSYCHE SIMULANS,34
CIP_medium,KS_0280,ISONYCHIA,7
CIP_medium,KS_0280,MACCAFFERTIUM TERMINATUM,2
CIP_medium,KS_0280,MACROMIA,3
CIP_medium,KS_0280,MACRONYCHUS GLABRATUS,10
CIP_medium,KS_0280,MUSCULIUM TRANSVERSUM,2
CIP_medium,KS_0280,NASIAESCHNA PENTACANTHA,1
CIP_medium,KS_0280,NECTOPSYCHE CANDIDA,2
CIP_medium,KS_0280,NEURECLIPSIS CREPUSCULARIS,1
CIP_medium,KS_0280,OLIGOCHAETA,1
CIP_medium,KS_0280,ORCONECTES,2
CIP_medium,KS_0280,PALAEMONETES KADIAKENSIS,16
CIP_medium,KS_0280,PELTODYTES SEXMACULATUS,1
CIP_medium,KS_0280,POLYPEDILUM,9
CIP_medium,KS_0280,PROCLADIUS,1
CIP_medium,KS_0280,SCIRTIDAE,1
CIP_medium,KS_0280,SIMULIUM,1
CIP_medium,KS_0280,STENACRON INTERPUNCTATUM,12
CIP_medium,KS_0280,STENELMIS,18
CIP_medium,KS_0280,STENELMIS DECORATA,8
CIP_medium,KS_0280,STENELMIS SEXLINEATA,5
CIP_medium,KS_0280,STENELMIS VITTIPENNIS,47
CIP_medium,KS_0280,TABANUS,1
CIP_medium,KS_0280,THIENEMANNIMYIA GROUP,41
CIP_medium,KS_0280,TRIBELOS,2
CIP_medium,KS_0280,TRICORYTHODES,26
CIP_medium,KS_0281,ABLABESMYIA,3
CIP_medium,KS_0281,AGABUS,1
CIP_medium,KS_0281,ARGIA,17
CIP_medium,KS_0281,AXARUS,4
CIP_medium,KS_0281,BRANCHIURA SOWERBYI,5
CIP_medium,KS_0281,CERACLEA,1
CIP_medium,KS_0281,CHEUMATOPSYCHE,190
CIP_medium,KS_0281,CHIRONOMIDAE,1
CIP_medium,KS_0281,CHIRONOMUS,16
CIP_medium,KS_0281,CORBICULA FLUMINEA,1
CIP_medium,KS_0281,CORISELLA,2
CIP_medium,KS_0281,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0281,CURCULIONIDAE,1
CIP_medium,KS_0281,CYMBIODYTA,4
CIP_medium,KS_0281,DICROTENDIPES,14
CIP_medium,KS_0281,DINEUTUS,3
CIP_medium,KS_0281,DUBIRAPHIA,15
CIP_medium,KS_0281,DUGESIA,9
CIP_medium,KS_0281,ENALLAGMA,2
CIP_medium,KS_0281,FALLCEON QUILLERI,1
