SAMPLEID,LATITUDE,LONGITUDE,COLLDATE
Tt_133_37068_SnOnly,34.8851,-99.1987,6/26/2001
Tt_1333_42534_BkSn,35.1316,-97.5849,6/13/2016
Tt_1334_42948_SnOnly,35.7751,-97.5849,8/1/2017
Tt_1336_36054_SnOnly,35.696667,-97.579,9/16/1998
Tt_1337_41836_BkSn,34.0039,-97.5695,7/16/2014
Tt_134_42927_BkSn,36.261861,-99.173722,7/11/2017
Tt_135_42200_SnOnly,34.87,-99.167,7/15/2015
Tt_1355_39356_FWRB,36.05,-97.54,10/1/2007
Tt_1357_41865_SnOnly,35.6233,-97.5335,8/14/2014
Tt_1358_41051_BkSn,35.9167,-97.5314,5/22/2012
Tt_1359_42158_SnOnly,35.71095,-97.53001,6/3/2015
Tt_136_41830_PrSn,34.56,-99.141,7/10/2014
Tt_1362_41088_BkSn,36.8362,-97.5175,6/28/2012
Tt_1363_40365_FWRB,34.987532,-97.517489,7/6/2010
Tt_1366_40401_FWRB,36.989019,-97.508591,8/11/2010
Tt_1368_39288_SnOnly,36.3678,-97.50557,7/25/2007
Tt_1370_40406_SnOnly,35.219267,-97.502944,8/16/2010
Tt_1373_41816_BkSn,34.8552,-97.4962,6/26/2014
Tt_1378_41827_SnOnly,35.3053,-97.4868,7/7/2014
Tt_138_39982_SnOnly,34.832,-99.125,6/18/2009
Tt_139_40694_FWRB,34.83199,-99.12478,5/31/2011
Tt_1391_41129_PrSn,35.8221,-97.4603,8/8/2012
Tt_1392_41087_SnOnly,35.333024,-97.459137,6/27/2012
Tt_14_41072_FWRB,35.919818,-97.425704,6/12/2012
Tt_140_41809_BkSn,35.016,-99.118,6/19/2014
Tt_1403_38239_FWRB,36.646759,-97.444571,9/9/2004
Tt_141_42870_SnOnly,36.710722,-99.117889,5/15/2017
Tt_1412_41878_SnOnly,35.45151,-97.43491,8/27/2014
Tt_1414_41089_SnOnly,35.21316,-97.43333,6/29/2012
Tt_1417_41891_SnOnly,35.189578,-97.428933,9/9/2014
Tt_142_41870_FWRB,34.203306,-99.11783,8/19/2014
Tt_1422_36075_SnOnly,35.472194,-97.423528,10/7/1998
Tt_1423_41828_SnOnly,35.4014,-97.4232,7/8/2014
Tt_1424_41101_SnOnly,36.7477,-97.422,7/11/2012
Tt_143_40037_PrSn,34.981908,-99.113474,8/12/2009
Tt_145_43235_FWRB,34.637924,-99.103115,5/15/2018
Tt_1451_38992_FWRB,36.90989,-97.36586,10/2/2006
Tt_1452_38937_SnOnly,34.99915,-97.362417,8/8/2006
Tt_1460_38968_FWRB,35.03747,-97.35178,9/8/2006
Tt_1464_41121_SnOnly,35.9946,-97.337,7/31/2012
Tt_1467_39596_FWRB,36.006454,-97.331183,5/28/2008
Tt_1468_40696_SnOnly,36.50706,-97.32506,6/2/2011
Tt_147_43325_FWRB,34.211545,-99.081555,8/13/2018
Tt_148_37069_SnOnly,35.1022,-99.0743,6/27/2001
Tt_1480_36461_SnSh,34.97127,-97.29388,10/28/1999
Tt_1481_42569_BkSn,34.9716,-97.2937,7/18/2016
Tt_1484_41121_SnOnly,35.9855,-97.2844,7/31/2012
Tt_149_39954_SnOnly,35.621772,-99.066604,5/21/2009
Tt_1491_36067_SnSh,36.7243,-97.28105,9/29/1998
Tt_1497_39289_BtSn,36.82474,-97.26558,7/26/2007
Tt_15_41533_FWRB,36.958002,-97.42192,9/16/2013
Tt_150_42544_SnOnly,35.90619,-99.065,6/23/2016
Tt_1502_39316_SnOnly,36.92215,-97.2647,8/22/2007
Tt_1511_42877_BtSn,36.3416,-97.2467,5/22/2017
Tt_1517_40697_SnOnly,35.941751,-97.230707,6/3/2011
Tt_152_42166_BkSn,35.595,-99.052,6/11/2015
Tt_1521_41123_BkSn,36.3462,-97.2184,8/2/2012
Tt_1536_39317_BkSn,36.34512,-97.19014,8/23/2007
Tt_154_41848_SnOnly,35.595,-99.045,7/28/2014
Tt_155_37067_SnOnly,36.230586,-99.04165,6/25/2001
Tt_1554_39238_BkSn,34.92538,-97.15962,6/5/2007
Tt_156_36747_SnOnly,35.523,-99.021,8/9/2000
Tt_1560_41122_BkSn,36.4826,-97.1531,8/1/2012
Tt_157_42186_SnOnly,34.235,-99.011,7/1/2015
Tt_158_39982_SnOnly,35.538,-99.01,6/18/2009
Tt_1583_41106_BkSn,36.7006,-97.1207,7/16/2012
Tt_1585_36067_BkSn,36.689222,-97.118,9/29/1998
Tt_159_42926_BkSn,36.192028,-99.009083,7/10/2017
Tt_1593_39993_SnOnly,36.11808,-97.10511,6/29/2009
Tt_1596_41088_BkSn,36.7893,-97.1,6/28/2012
Tt_1597_41116_BkPrSn,36.12318,-97.09975,7/26/2012
Tt_1598_42180_SnOnly,36.11605,-97.09904,6/25/2015
Tt_16_43241_FWRB,36.670704,-97.309517,5/21/2018
Tt_160_42921_FWRB,36.394947,-99.004993,7/5/2017
Tt_1600_41116_BkSn,36.10986,-97.09475,7/26/2012
Tt_1601_40357_FWRB,36.604358,-97.093632,6/28/2010
Tt_1605_39981_SnOnly,36.11162,-97.08418,6/17/2009
Tt_1609_41795_SnOnly,36.835617,-97.078907,6/5/2014
Tt_161_36745_SnOnly,34.6669,-98.995,8/7/2000
Tt_1619_41842_SnOnly,36.125329,-97.05841,7/22/2014
Tt_162_41772_SnOnly,35.533,-98.958,5/13/2014
Tt_1620_38582_SnOnly,36.130278,-97.055861,8/18/2005
Tt_1621_41085_BkSn,36.9788,-97.0546,6/25/2012
Tt_1623_41835_SnOnly,36.11224,-97.0515,7/15/2014
Tt_1628_40359_FWRB,36.09741,-97.035295,6/30/2010
Tt_163_37069_SnOnly,35.5514,-98.946,6/27/2001
Tt_164_40038_PrSn,35.498244,-98.945037,8/13/2009
Tt_1641_40021_SnOnly,35.97655,-97.00729,7/27/2009
Tt_165_37062_SnOnly,36.976316,-98.929,6/20/2001
Tt_166_41036_FWRB,36.183591,-98.920465,5/7/2012
Tt_167_42928_PrSn,36.492028,-98.88975,7/12/2017
Tt_1672_41050_BkSn,36.378,-96.9605,5/21/2012
Tt_1674_41086_BkSn,36.9676,-96.9588,6/26/2012
Tt_168_42527_FWRB,36.516709,-98.879902,6/6/2016
Tt_1682_41066_BkSn,36.0436,-96.9476,6/6/2012
Tt_1685_39994_SnOnly,36.11693,-96.94492,6/30/2009
Tt_169_41771_SnOnly,35.306,-98.879,5/12/2014
Tt_1695_39309_BkSn,36.35919,-96.92485,8/15/2007
Tt_17_41822_BkSn,34.735,-97.214,7/2/2014
Tt_1713_40357_FWRB,36.57653,-96.889653,6/28/2010
Tt_172_42885_SnOnly,36.981389,-98.869056,5/30/2017
Tt_1722_41841_SnOnly,36.130889,-96.880194,7/21/2014
Tt_1735_41074_BtSn,36.3473,-96.8516,6/14/2012
Tt_174_40039_PrSn,35.349031,-98.858184,8/14/2009
Tt_175_36746_SnOnly,36.339389,-98.858,8/8/2000
Tt_1754_40707_FWRB,36.008833,-96.818372,6/13/2011
Tt_176_37120_SnOnly,35.3494,-98.8576,8/17/2001
Tt_1760_41064_BkSn,36.0826,-96.8083,6/4/2012
Tt_1766_41052_BtSn,36.2929,-96.7889,5/23/2012
Tt_177_41771_SnOnly,35.277,-98.853,5/12/2014
Tt_178_39995_SnOnly,35.002967,-98.852646,7/1/2009
Tt_1782_40387_FWRB,36.336894,-96.745185,7/28/2010
Tt_179_42544_SnOnly,35.956549,-98.848,6/23/2016
Tt_1791_38567_SnOnly,35.92025,-96.731611,8/3/2005
Tt_1794_42929_BkSn,36.445,-96.7284,7/13/2017
Tt_1799_39289_BkSn,35.90291,-96.72546,7/26/2007
Tt_180_40023_SnOnly,35.280891,-98.840198,7/29/2009
Tt_1803_43256_FWRB,35.9251,-96.7198,6/5/2018
Tt_1805_36049_BkSn,36.3009,-96.71858,9/11/1998
Tt_181_43332_FWRB,35.291155,-98.836718,8/20/2018
Tt_1811_42978_BkSn,36.3186,-96.7071,8/31/2017
Tt_1814_42885_BkSn,35.9421,-96.7027,5/30/2017
Tt_1828_42934_BkSn,36.4924,-96.6912,7/18/2017
Tt_183_39995_SnOnly,35.040828,-98.781377,7/1/2009
Tt_1836_41109_SnOnly,36.0274,-96.6814,7/19/2012
Tt_184_42948_FWRB,36.943613,-98.774316,8/1/2017
Tt_1840_36020_BkSn,35.98605,-96.6787,8/13/1998
Tt_185_41844_BkSn,35.092,-98.744,7/24/2014
Tt_187_41066_SnOnly,36.8238,-98.6839,6/6/2012
Tt_188_39981_SnOnly,34.278,-98.662,6/17/2009
Tt_189_36682_SnOnly,34.3011,-98.6442,6/5/2000
Tt_190_41850_SnOnly,35.097,-98.639,7/30/2014
Tt_191_36712_SnSh,35.6875,-98.609,7/5/2000
Tt_192_40022_BkSn,35.305,-98.608,7/28/2009
Tt_193_40022_BkSn,35.299,-98.606,7/28/2009
Tt_194_42164_FWRB,35.400258,-98.600368,6/9/2015
Tt_195_41780_BkSn,34.772,-98.58,5/21/2014
Tt_196_42956_SnOnly,36.636333,-98.558194,8/9/2017
Tt_197_36745_SnSh,34.6307,-98.5523,8/7/2000
Tt_198_40029_BkSn,34.768703,-98.549364,8/4/2009
Tt_200_42579_PrSn,35.5365,-98.5174,7/28/2016
Tt_201_41869_FWRB,34.085007,-98.514457,8/18/2014
Tt_202_37063_SnOnly,36.3632,-98.4803,6/21/2001
Tt_203_38224_FWRB,36.371779,-98.452012,8/25/2004
Tt_204_36713_SnSh,35.2673,-98.4473,7/6/2000
Tt_205_42929_PrSn,36.405278,-98.446528,7/13/2017
Tt_206_40017_SnOnly,34.114475,-98.438086,7/23/2009
Tt_207_36712_BkSn,34.9082,-98.4269,7/5/2000
Tt_208_39989_BkSn,34.810944,-98.401753,6/25/2009
Tt_209_41865_BtSn,34.218,-98.4,8/14/2014
Tt_21_41787_FWRB,36.343412,-96.799852,5/28/2014
Tt_210_39981_BkSn,34.275,-98.388,6/17/2009
Tt_211_39975_BkSn,34.725,-98.388,6/11/2009
Tt_212_41100_SnOnly,36.840722,-98.346639,7/10/2012
Tt_213_37064_SnOnly,36.1591,-98.3447,6/22/2001
Tt_214_42905_SnOnly,36.840556,-98.333389,6/19/2017
Tt_215_41059_FWRB,34.209547,-98.330619,5/30/2012
Tt_216_41911_FWRB,35.542929,-98.318317,9/29/2014
Tt_218_41435_FWRB,34.839344,-98.305996,6/10/2013
Tt_219_42879_BkSn,36.289722,-98.299861,5/24/2017
Tt_22_41841_FWRB,36.504813,-96.725471,7/21/2014
Tt_220_40051_BkSn,34.246,-98.292,8/26/2009
Tt_2200_35703_SnSh,35.72625,-96.124,9/30/1997
Tt_221_40737_FWRB,34.361882,-98.282334,7/13/2011
Tt_222_42971_PrSn,36.199444,-98.263861,8/24/2017
Tt_223_43242_FWRB,36.220095,-98.251654,5/22/2018
Tt_2245_41081_SnOnly,36.188667,-96.041417,6/21/2012
Tt_225_37063_SnSh,36.986,-98.211,6/21/2001
Tt_226_41102_BkSn,36.840472,-98.202556,7/12/2012
Tt_2274_36004_SnOnly,35.986083,-96.007,7/28/1998
Tt_228_42880_SnOnly,36.102722,-98.192611,5/25/2017
Tt_2280_42184_SnOnly,36.085583,-95.999,6/29/2015
Tt_2287_38593_FWRB,36.00686,-95.99294,8/29/2005
Tt_2294_40798_BtSn,36.3347,-95.9822,9/12/2011
Tt_2295_40764_SnOnly,36.778,-95.9822,8/9/2011
Tt_2298_40780_None,36.308772,-95.978353,8/25/2011
Tt_2304_38238_FWRB,36.637524,-95.971394,9/8/2004
Tt_2305_42562_SnOnly,36.118056,-95.97,7/11/2016
Tt_231_36704_SnSh,34.7102,-98.169,6/27/2000
Tt_2316_40745_BkSn,36.3033,-95.9606,7/21/2011
Tt_232_39994_BkSn,34.611004,-98.166465,6/30/2009
Tt_2323_42185_SnOnly,36.0515,-95.9469,6/30/2015
Tt_2324_41109_SnOnly,36.225139,-95.944667,7/19/2012
Tt_2327_42585_SnOnly,36.7478,-95.9369,8/3/2016
Tt_233_39653_BkSn,35.620851,-98.161579,7/24/2008
Tt_2338_39290_SnOnly,35.9636,-95.9283,7/27/2007
Tt_2339_40742_BkSn,36.234,-95.9261,7/18/2011
Tt_234_41836_SnOnly,34.42,-98.142,7/16/2014
Tt_2348_42601_SnOnly,36.195556,-95.915,8/19/2016
Tt_235_36712_SnSh,34.723,-98.1414,7/5/2000
Tt_2358_40723_BkSn,36.951,-95.8958,6/29/2011
Tt_236_39314_SnOnly,36.751861,-98.128028,8/20/2007
Tt_2364_40323_FWRB,35.955853,-95.886226,5/25/2010
Tt_2366_40694_BkSn,36.4828,-95.8838,5/31/2011
Tt_2369_40744_BtOnly,36.2362,-95.879,7/20/2011
Tt_237_41807_SnOnly,35.18911,-98.1264,6/17/2014
Tt_2371_40413_SnOnly,35.932747,-95.876903,8/23/2010
Tt_2376_38897_BkSn,36.3031,-95.8742,6/29/2006
Tt_2378_41072_SnOnly,36.270556,-95.867,6/12/2012
Tt_238_39989_SnOnly,35.1456,-98.0463,6/25/2009
Tt_2381_38922_BkSn,36.59752,-95.86051,7/24/2006
Tt_2385_42606_SnOnly,36.220333,-95.857778,8/24/2016
Tt_2386_40758_BkSn,36.2193,-95.8567,8/3/2011
Tt_239_41899_FWRB,33.995946,-98.026634,9/17/2014
Tt_2390_39288_SnOnly,35.988333,-95.851667,7/25/2007
Tt_2391_36042_BkOnly,36.6698,-95.851,9/4/1998
Tt_240_39318_SnOnly,36.347306,-98.00975,8/24/2007
Tt_2400_41408_FWRB,36.030883,-95.833219,5/14/2013
Tt_2419_36370_SnSh,36.45252,-95.8032,7/29/1999
Tt_243_42914_SnOnly,35.983028,-97.996472,6/28/2017
Tt_244_39240_SnOnly,35.824722,-97.994472,6/7/2007
Tt_2444_42205_SnOnly,36.162611,-95.745417,7/20/2015
Tt_2446_35381_SnOnly,36.178444,-95.742194,11/12/1996
Tt_2447_40715_SnOnly,36.18058,-95.74153,6/21/2011
Tt_245_42922_BtSn,35.857639,-97.994417,7/6/2017
Tt_2452_38958_FWRB,36.23406,-95.72356,8/29/2006
Tt_2455_38894_BkSn,36.0687,-95.7108,6/26/2006
Tt_2457_38958_FWRB,36.19736,-95.70081,8/29/2006
Tt_2458_40421_FWRB,36.30725,-95.697943,8/31/2010
Tt_246_42905_SnOnly,36.741235,-97.982647,6/19/2017
Tt_2462_40722_BkSn,36.9747,-95.6945,6/28/2011
Tt_2470_36769_SnOnly,36.0958,-95.6724,8/31/2000
Tt_2473_41422_BkSn,35.7883,-95.6653,5/28/2013
Tt_2479_42206_SnOnly,36.23417,-95.64345,7/21/2015
Tt_248_40036_BkSn,34.245,-97.974,8/11/2009
Tt_2484_40721_BkSn,36.9522,-95.6263,6/27/2011
Tt_2488_36392_SnSh,36.294,-95.614639,8/20/1999
Tt_249_40384_BtSn,34.071,-97.973,7/25/2010
Tt_2492_36383_SnSh,36.278333,-95.611417,8/11/1999
Tt_2493_36381_ShOnly,36.288278,-95.609,8/9/1999
Tt_2496_36383_SnSh,36.294611,-95.601,8/11/1999
Tt_2497_36391_SnSh,36.260222,-95.6,8/19/1999
Tt_250_41570_FWRB,34.020316,-97.971356,10/23/2013
Tt_251_36692_SnOnly,35.8592,-97.9596,6/15/2000
Tt_2516_36383_SnSh,36.95958,-95.5702,8/11/1999
Tt_252_41568_FWRB,35.562612,-97.958846,10/21/2013
Tt_2522_38912_BkSn,35.9592,-95.5498,7/14/2006
Tt_2528_40730_BkOnly,36.3562,-95.5433,7/6/2011
Tt_2529_40766_PrSn,36.8355,-95.5423,8/11/2011
Tt_253_42528_BkSn,35.2949,-97.9537,6/7/2016
Tt_254_41820_FWRB,35.564923,-97.949912,6/30/2014
Tt_2548_41529_BkSn,35.5223,-95.5031,9/12/2013
Tt_2554_36433_SnSh,36.075222,-95.48,9/30/1999
Tt_2561_40696_BkSn,36.6197,-95.468,6/2/2011
Tt_2562_40716_SnOnly,36.65223,-95.4676,6/22/2011
Tt_2564_40696_SnOnly,36.652,-95.4673,6/2/2011
Tt_2565_42586_BtSn,36.6554,-95.4645,8/4/2016
Tt_2566_39300_FWRB,35.470602,-95.458364,8/6/2007
Tt_2567_41457_BkSn,35.7842,-95.4497,7/2/2013
Tt_2569_36382_SnSh,36.81488,-95.4443,8/10/1999
Tt_257_42177_FWRB,36.007025,-97.934095,6/22/2015
Tt_2576_41806_FWRB,35.591076,-95.422919,6/16/2014
Tt_258_39987_SnOnly,35.143678,-97.927521,6/23/2009
Tt_2580_38911_SnOnly,36.70304,-95.41767,7/13/2006
Tt_2584_42551_BkSn,36.223,-95.4047,6/30/2016
Tt_2586_40743_BkSn,36.5863,-95.3987,7/19/2011
Tt_259_42905_FWRB,34.956692,-97.926478,6/19/2017
Tt_2594_39665_BkSn,35.72413,-95.37302,8/5/2008
Tt_260_42913_BtSn,35.978444,-97.922778,6/27/2017
Tt_2605_40758_BtOnly,36.3329,-95.3314,8/3/2011
Tt_261_42919_BkSn,35.827556,-97.9215,7/3/2017
Tt_2610_36021_SnSh,36.40887,-95.32017,8/14/1998
Tt_2613_34830_ShOnly,36.713389,-95.305444,5/11/1995
Tt_2614_40737_BtSn,36.1949,-95.3047,7/13/2011
Tt_2618_40708_FWRB,35.748012,-95.293063,6/14/2011
Tt_2619_40759_BkSn,36.2573,-95.2922,8/4/2011
Tt_262_40717_SnOnly,35.33425,-97.91836,6/23/2011
Tt_263_41071_FWRB,35.951531,-97.91407,6/11/2012
Tt_2649_34878_ShOnly,36.771639,-95.244389,6/28/1995
Tt_265_36700_SnSh,36.7529,-97.902,6/23/2000
Tt_2657_42537_BkSn,36.65512,-95.23397,6/16/2016
Tt_266_36739_SnSh,34.9636,-97.9001,8/1/2000
Tt_2662_41531_BkSn,35.4503,-95.2169,9/14/2013
Tt_2663_40744_SnOnly,36.7241,-95.2148,7/20/2011
Tt_2664_38966_FWRB,35.45294,-95.2145,9/6/2006
Tt_2666_40750_FWRB,36.646674,-95.21083,7/26/2011
Tt_267_40009_BkSn,33.882,-97.862,7/15/2009
Tt_2678_40765_None,36.6422,-95.1868,8/10/2011
Tt_2679_40771_BkSn,36.7425,-95.1865,8/16/2011
Tt_268_42241_FWRB,35.346354,-97.857223,8/25/2015
Tt_2685_34890_ShOnly,36.902361,-95.175389,7/10/1995
Tt_269_37056_SnOnly,35.8981,-97.8566,6/14/2001
Tt_2691_39294_BkSn,36.79494,-95.17101,7/31/2007
Tt_2695_34874_ShOnly,36.580694,-95.166694,6/24/1995
Tt_2696_40764_BkSn,36.8389,-95.1659,8/9/2011
Tt_2697_39721_FWRB,35.69014,-95.165586,9/30/2008
Tt_2699_43276_FWRB,36.9021,-95.1642,6/25/2018
Tt_2703_34829_ShOnly,36.823222,-95.161,5/10/1995
Tt_2705_40710_BkSn,36.6149,-95.1567,6/16/2011
Tt_2707_36033_BkSn,36.6124,-95.1548,8/26/1998
Tt_271_36713_SnSh,35.013,-97.8438,7/6/2000
Tt_2712_40753_BkSn,36.5978,-95.1492,7/29/2011
Tt_272_39982_BkSn,34.727347,-97.807219,6/18/2009
Tt_2722_34894_ShOnly,36.597722,-95.137944,7/14/1995
Tt_2726_34873_ShOnly,36.587861,-95.130806,6/23/1995
Tt_273_42906_BkSn,36.623639,-97.803333,6/20/2017
Tt_274_36712_SnOnly,36.3616,-97.8006,7/5/2000
Tt_2745_40765_SnOnly,36.6718,-95.084,8/10/2011
Tt_275_36738_SnSh,34.8616,-97.7939,7/31/2000
Tt_2751_38917_BkSn,36.82468,-95.07647,7/19/2006
Tt_2757_34878_ShOnly,36.7172,-95.0723,6/28/1995
Tt_276_36681_SnSh,35.5079,-97.79,6/4/2000
Tt_2760_36375_SnSh,36.9865,-95.0691,8/3/1999
Tt_2764_42536_BkSn,36.9879,-95.065,6/15/2016
Tt_277_42576_BkSn,34.9713,-97.7742,7/25/2016
Tt_2771_34894_ShOnly,36.728667,-95.053806,7/14/1995
Tt_2780_42536_BkSn,36.9433,-95.0441,6/15/2016
Tt_2788_43276_FWRB,36.9513,-95.0353,6/25/2018
Tt_279_41835_BkOnly,33.955,-97.77,7/15/2014
Tt_282_42163_FWRB,36.132538,-97.744182,6/8/2015
Tt_2835_40773_BkSn,36.902,-94.9547,8/18/2011
Tt_2837_36369_SnSh,36.97283,-94.95245,7/28/1999
Tt_2849_36349_SnSh,36.636694,-94.946,7/8/1999
Tt_285_36684_SnOnly,34.089,-97.72,6/7/2000
Tt_2851_36370_SnSh,36.8787,-94.9452,7/29/1999
Tt_2865_42534_BkSn,36.683,-94.9273,6/13/2016
Tt_2875_42535_BkSn,36.9217,-94.9181,6/14/2016
Tt_2881_42534_BkSn,36.6977,-94.9093,6/13/2016
Tt_2887_34893_ShOnly,36.9432,-94.9046,7/13/1995
Tt_289_42182_FWRB,34.105369,-97.664476,6/27/2015
Tt_2897_38923_FWRB,36.87758,-94.89256,7/25/2006
Tt_290_39993_BkSn,34.115629,-97.663376,6/29/2009
Tt_2909_41820_SnOnly,36.88615,-94.86865,6/30/2014
Tt_291_41144_SnOnly,36.09775,-97.656944,8/23/2012
Tt_292_42912_FWRB,35.768409,-97.63058,6/26/2017
Tt_293_36740_SnSh,35.1642,-97.6142,8/2/2000
Tt_2930_34880_ShOnly,36.871083,-94.84,6/30/1995
Tt_2931_36377_SnSh,36.81398,-94.83733,8/5/1999
Tt_295_42165_FWRB,35.161983,-97.608902,6/10/2015
Tt_297_42912_BtSn,36.681472,-97.588111,6/26/2017
Tt_298_43243_FWRB,36.060987,-97.585842,5/23/2018
Tt_299_37074_SnOnly,35.7729,-97.567,7/2/2001
Tt_301_37075_BkBtSn,35.755472,-97.563,7/3/2001
Tt_302_42949_BkSn,36.072444,-97.56125,8/2/2017
Tt_304_37074_SnOnly,35.7256,-97.5271,7/2/2001
Tt_305_40032_BtSn,36.014444,-97.491417,8/7/2009
Tt_307_42558_BkSn,35.0634,-97.4854,7/7/2016
Tt_310_36742_SnOnly,35.4352,-97.4745,8/4/2000
Tt_312_36692_SnSh,36.1013,-97.444,6/15/2000
Tt_314_39638_BkSn,35.841611,-97.439861,7/9/2008
Tt_315_41823_BkSn,34.855,-97.424,7/3/2014
Tt_316_36762_SnSh,35.4859,-97.406,8/24/2000
Tt_318_42590_BtSn,34.7433,-97.405,8/8/2016
Tt_319_42908_BtSn,36.709556,-97.381333,6/22/2017
Tt_320_42949_BkSn,36.01925,-97.3715,8/2/2017
Tt_321_40738_BkSn,34.99922,-97.3668,7/14/2011
Tt_322_42949_FWRB,36.909714,-97.365364,8/2/2017
Tt_323_37119_SnSh,34.993417,-97.358,8/16/2001
Tt_324_41792_FWRB,35.025817,-97.354138,6/2/2014
Tt_325_41148_FWRB,35.014333,-97.350354,8/27/2012
Tt_327_36691_SnSh,36.1499,-97.33,6/14/2000
Tt_328_42914_BkSn,36.47425,-97.31825,6/28/2017
Tt_329_40038_BtSn,36.840306,-97.301944,8/13/2009
Tt_33_41485_FWRB,36.951348,-95.035394,7/30/2013
Tt_330_40009_FWRB,34.963973,-97.300022,7/15/2009
Tt_331_42943_SnOnly,36.8366,-97.2834,7/27/2017
Tt_333_41786_FWRB,36.811553,-97.278083,5/27/2014
Tt_336_42277_FWRB,36.637497,-97.232956,9/30/2015
Tt_337_37797_SnOnly,36.330233,-97.232817,6/25/2003
Tt_338_40038_BtSn,36.637444,-97.232722,8/13/2009
Tt_340_39972_BkSn,34.826,-97.202,6/8/2009
Tt_341_42947_FWRB,36.345202,-97.190521,7/31/2017
Tt_343_42943_BkSn,36.824667,-97.174,7/27/2017
Tt_345_39973_BkSn,34.608,-97.163,6/9/2009
Tt_347_42891_FWRB,34.925333,-97.158572,6/5/2017
Tt_349_42947_BkSn,36.130528,-97.140083,7/31/2017
Tt_350_41464_FWRB,35.96767,-97.125512,7/9/2013
Tt_352_42915_BkSn,36.637472,-97.120556,6/29/2017
Tt_353_41877_SnOnly,36.10425,-97.087611,8/26/2014
Tt_355_41410_BtSn,36.494167,-97.072472,5/16/2013
Tt_359_41472_FWRB,36.585768,-97.033902,7/17/2013
Tt_362_39696_BtSn,36.306778,-96.996028,9/5/2008
Tt_365_39665_BkSn,36.967361,-96.957333,8/5/2008
Tt_366_39695_BkSn,36.039972,-96.944472,9/4/2008
Tt_377_37819_BkSn,36.3299,-96.8295,7/17/2003
Tt_380_42901_BkSn,36.0829,-96.8196,6/15/2017
Tt_382_42933_BkSn,36.564694,-96.795889,7/17/2017
Tt_387_42940_BkSn,36.115944,-96.739,7/24/2017
Tt_389_41834_FWRB,35.925126,-96.719883,7/14/2014
Tt_393_39688_BkSn,36.339861,-96.692111,8/28/2008
Tt_394_39308_BkOnly,36.502,-96.6914,8/14/2007
Tt_4_41429_FWRB,35.545389,-99.722705,6/4/2013
Tt_405_41065_BkSn,36.017167,-96.642639,6/5/2012
Tt_4063_39973_FWRB,35.148141,-99.218869,6/9/2009
Tt_4066_39713_FWRB,34.92254,-99.111201,9/22/2008
Tt_4067_39988_FWRB,35.91078,-99.049125,6/24/2009
Tt_4075_40050_FWRB,33.911575,-97.976387,8/25/2009
Tt_4086_40007_FWRB,35.237317,-97.563419,7/13/2009
Tt_4089_40031_FWRB,36.678408,-97.485997,8/6/2009
Tt_4103_40008_FWRB,34.723747,-97.162812,7/14/2009
Tt_4192_40086_FWRB,36.109054,-95.56894,9/30/2009
Tt_4206_40002_FWRB,36.988315,-95.116684,7/8/2009
Tt_473_39701_BkSn,36.0103,-95.994033,9/10/2008
Tt_474_42219_FWRB,36.006909,-95.993008,8/3/2015
Tt_475_42541_BkSn,36.27714,-95.99239,6/20/2016
Tt_476_38923_BkSn,36.30778,-95.974,7/25/2006
Tt_478_42233_FWRB,36.676241,-95.965169,8/17/2015
Tt_479_38908_BkSn,36.8587,-95.9579,7/10/2006
Tt_480_39974_BtSn,35.85458,-95.956086,6/10/2009
Tt_491_41423_BkSn,35.885983,-95.8724,5/29/2013
Tt_492_40714_BkSn,36.63064,-95.862,6/20/2011
Tt_494_42227_FWRB,36.597606,-95.861043,8/11/2015
Tt_495_40707_BkSn,36.59747,-95.85978,6/13/2011
Tt_497_37133_BkSn,36.6177,-95.8455,8/30/2001
Tt_499_41576_FWRB,36.5089,-95.84266,10/29/2013
Tt_5_41443_FWRB,35.925819,-99.515246,6/18/2013
Tt_502_42275_FWRB,36.223114,-95.819212,9/28/2015
Tt_506_42233_FWRB,36.197721,-95.701553,8/17/2015
Tt_507_37811_BkSn,35.5368,-95.676383,7/9/2003
Tt_508_42548_BkSn,36.7861,-95.6735,6/27/2016
Tt_509_39659_BkSn,35.691504,-95.669754,7/30/2008
Tt_510_41812_FWRB,36.38831,-95.663936,6/22/2014
Tt_515_40338_FWRB,35.820955,-95.639953,6/9/2010
Tt_516_41554_FWRB,36.165702,-95.619321,10/7/2013
Tt_517_41487_BkSn,35.740222,-95.613167,8/1/2013
Tt_52_40010_BkSn,35.335,-99.971,7/16/2009
Tt_521_38924_BkSn,36.24861,-95.598,7/26/2006
Tt_522_41855_FWRB,36.851216,-95.585313,8/4/2014
Tt_524_39658_BkSn,35.5224,-95.503,7/29/2008
Tt_526_41549_FWRB,35.955473,-95.494776,10/2/2013
Tt_527_42563_BkSn,36.02981,-95.494,7/12/2016
Tt_53_42178_FWRB,35.307152,-99.955143,6/23/2015
Tt_534_42597_BkBtSn,36.7853,-95.4634,8/15/2016
Tt_535_42248_FWRB,35.470774,-95.458737,9/1/2015
Tt_536_39666_SnOnly,35.471275,-95.458515,8/6/2008
Tt_537_39654_BkSn,35.473467,-95.451167,7/25/2008
Tt_540_42185_FWRB,36.70312,-95.41815,6/30/2015
Tt_542_39658_BkOnly,35.580639,-95.417889,7/29/2008
Tt_544_38922_BkSn,36.2192,-95.3865,7/24/2006
Tt_546_42600_BtSn,36.3074,-95.3472,8/18/2016
