SampleID,StationID,CollDate,TaxaID,N_Taxa,CommonName,Order,Family,BCG_ATTR,Reproduction,Trophic,Type
Samp6425,FW08RNM9067,6/7/2009,Catostomus plebeius,5,Rio grande sucker,Cypriniformes,Catostomidae,2,,OM,LLNLB
Samp6425,FW08RNM9067,6/7/2009,Rhinichthys cataractae,13,Longnose dace,Cypriniformes,Cyprinidae,3,,IV,
Samp6425,FW08RNM9067,6/7/2009,Richardsonius balteatus,2,Redside shiner,Cypriniformes,Cyprinidae,6,,,
Samp6425,FW08RNM9067,6/7/2009,Salmo trutta,8,Brown trout,Salmoniformes,Salmonidae,6s,,IV,
Samp6426,FW08CO033,9/15/2009,Catostomus commersonii,62,White sucker,Cypriniformes,Catostomidae,6t,,OM,
Samp6426,FW08CO033,9/15/2009,Lepomis cyanellus,3,Green sunfish,Perciformes,Centrarchidae,6t,,IV,
Samp6426,FW08CO033,9/15/2009,Cyprinella lutrensis,4,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp6426,FW08CO033,9/15/2009,Cyprinus carpio,33,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp6426,FW08CO033,9/15/2009,Rhinichthys cataractae,7,Longnose dace,Cypriniformes,Cyprinidae,3,,IV,
Samp6426,FW08CO033,9/15/2009,Tinca tinca,1,Tench,Cypriniformes,Cyprinidae,6,,,
Samp6426,FW08CO033,9/15/2009,Esox lucius,27,Northern pike,Salmoniformes,Esocidae,6,,PI,
Samp6426,FW08CO033,9/15/2009,Perca flavescens,2,Yellow perch,Perciformes,Percidae,6,,IV,
Samp6427,FW08CO049,9/16/2009,Catostomus commersonii,3,White sucker,Cypriniformes,Catostomidae,6t,,OM,
Samp6427,FW08CO049,9/16/2009,Cyprinella lutrensis,89,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp6427,FW08CO049,9/16/2009,Cyprinus carpio,35,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp6427,FW08CO049,9/16/2009,Pimephales promelas,27,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp6427,FW08CO049,9/16/2009,Esox lucius,12,Northern pike,Salmoniformes,Esocidae,6,,PI,
Samp6427,FW08CO049,9/16/2009,Culaea inconstans,1,Brook stickleback,Gasterosteiformes,Gasterosteidae,6,,IV,
Samp6434,FW08RNM9060,9/20/2008,Catostomus commersonii,64,White sucker,Cypriniformes,Catostomidae,6t,,OM,
Samp6434,FW08RNM9060,9/20/2008,Rhinichthys cataractae,171,Longnose dace,Cypriniformes,Cyprinidae,3,,IV,
Samp6434,FW08RNM9060,9/20/2008,Esox masquinongy,2,Muskellunge,Salmoniformes,Esocidae,6,,,
Samp6434,FW08RNM9060,9/20/2008,Salmo trutta,2,Brown trout,Salmoniformes,Salmonidae,6s,,IV,
Samp6439,FW08UT014,8/10/2009,Catostomus latipinnis,24,Flannelmouth sucker,Cypriniformes,Catostomidae,x,,OM,
Samp6439,FW08UT014,8/10/2009,Cyprinella lutrensis,1,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp6439,FW08UT014,8/10/2009,Ptychocheilus lucius,3,Colorado pikeminnow,Cypriniformes,Cyprinidae,x,,PI,
Samp6439,FW08UT014,8/10/2009,Rhinichthys osculus,1,Speckled dace,Cypriniformes,Cyprinidae,x,,IV,
Samp6439,FW08UT014,8/10/2009,Ictalurus punctatus,39,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp6440,FW08UT030,8/11/2009,Catostomus discobolus,1,Bluehead sucker,Cypriniformes,Catostomidae,x,,HB,
Samp6440,FW08UT030,8/11/2009,Catostomus latipinnis,27,Flannelmouth sucker,Cypriniformes,Catostomidae,x,,OM,
Samp6440,FW08UT030,8/11/2009,Rhinichthys osculus,1,Speckled dace,Cypriniformes,Cyprinidae,x,,IV,
Samp6440,FW08UT030,8/11/2009,Ictalurus punctatus,40,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp6441,FW08UT046,8/13/2009,Catostomus discobolus,3,Bluehead sucker,Cypriniformes,Catostomidae,x,,HB,
Samp6441,FW08UT046,8/13/2009,Catostomus latipinnis,15,Flannelmouth sucker,Cypriniformes,Catostomidae,x,,OM,
Samp6441,FW08UT046,8/13/2009,Cyprinus carpio,1,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp6441,FW08UT046,8/13/2009,Rhinichthys osculus,1,Speckled dace,Cypriniformes,Cyprinidae,x,,IV,
Samp6441,FW08UT046,8/13/2009,Ictalurus punctatus,111,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7001,,,Carpiodes carpio,1,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7001,,,Cyprinella lutrensis,18,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7001,,,Hybognathus amarus,4,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7001,,,Pimephales promelas,1,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7001,,,Gambusia affinis,2,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7002,,,Carpiodes carpio,3,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7002,,,Catostomus commersonii,6,White sucker,Cypriniformes,Catostomidae,6t,,OM,
Samp7002,,,Lepomis cyanellus,1,Green sunfish,Perciformes,Centrarchidae,6t,,IV,
Samp7002,,,Cyprinella lutrensis,73,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7002,,,Cyprinus carpio,2,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7002,,,Hybognathus amarus,6,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7002,,,Platygobio gracilis,77,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7002,,,Ictalurus punctatus,129,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7002,,,Morone chrysops,1,White bass,Perciformes,Percichthyidae,6,,PI,
Samp7002,,,Gambusia affinis,17,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7003,,,Carpiodes carpio,5,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7003,,,Catostomus commersonii,10,White sucker,Cypriniformes,Catostomidae,6t,,OM,
Samp7003,,,Cyprinella lutrensis,111,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7003,,,Cyprinus carpio,1,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7003,,,Hybognathus amarus,7,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7003,,,Pimephales promelas,5,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7003,,,Platygobio gracilis,26,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7003,,,Ictalurus punctatus,13,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7003,,,Gambusia affinis,360,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7004,,,Catostomus commersonii,4,White sucker,Cypriniformes,Catostomidae,6t,,OM,
Samp7004,,,Cyprinella lutrensis,18,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7004,,,Pimephales promelas,5,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7004,,,Gambusia affinis,21,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7005,,,Cyprinella lutrensis,30,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7005,,,Pimephales promelas,2,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7005,,,Platygobio gracilis,8,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7005,,,Gambusia affinis,3,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7006,,,Catostomus commersonii,1,White sucker,Cypriniformes,Catostomidae,6t,,OM,
Samp7006,,,Platygobio gracilis,7,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7007,,,Carpiodes carpio,1,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7007,,,Cyprinella lutrensis,15,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7007,,,Cyprinus carpio,1,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7007,,,Pimephales promelas,15,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7007,,,Platygobio gracilis,19,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7007,,,Ameiurus natalis,3,Yellow bullhead,Siluriformes,Ictaluridae,6t,,OM,
Samp7007,,,Ictalurus punctatus,67,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7007,,,Gambusia affinis,133,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7008,,,Cyprinella lutrensis,35,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7008,,,Hybognathus amarus,1,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7008,,,Pimephales promelas,1,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7008,,,Platygobio gracilis,7,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7009,,,Catostomus commersonii,2,White sucker,Cypriniformes,Catostomidae,6t,,OM,
Samp7009,,,Cyprinella lutrensis,4,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7009,,,Pimephales promelas,10,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7009,,,Platygobio gracilis,17,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7009,,,Rhinichthys cataractae,7,Longnose dace,Cypriniformes,Cyprinidae,3,,IV,
Samp7010,,,Carpiodes carpio,14,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7010,,,Cyprinella lutrensis,32,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7010,,,Hybognathus amarus,4,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7010,,,Pimephales promelas,7,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7010,,,Platygobio gracilis,2,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7010,,,Ictalurus punctatus,21,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7010,,,Gambusia affinis,15,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7011,,,Carpiodes carpio,1,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7011,,,Cyprinella lutrensis,8,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7011,,,Cyprinus carpio,1,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7011,,,Pimephales promelas,2,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7011,,,Platygobio gracilis,10,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7011,,,Ictalurus punctatus,12,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7011,,,Gambusia affinis,20,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7012,,,Cyprinella lutrensis,281,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7012,,,Hybognathus amarus,1,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7012,,,Pimephales promelas,2,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7012,,,Ictalurus punctatus,4,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7013,,,Carpiodes carpio,2,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7013,,,Cyprinella lutrensis,534,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7013,,,Platygobio gracilis,1,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7013,,,Gambusia affinis,4,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7014,,,Catostomus commersonii,1,White sucker,Cypriniformes,Catostomidae,6t,,OM,
Samp7014,,,Cyprinella lutrensis,272,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7014,,,Hybognathus amarus,2,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7014,,,Pimephales promelas,1,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7014,,,Platygobio gracilis,2,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7014,,,Ictalurus punctatus,1,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7014,,,Gambusia affinis,1,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7015,,,Catostomus commersonii,1,White sucker,Cypriniformes,Catostomidae,6t,,OM,
Samp7015,,,Cyprinella lutrensis,591,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7015,,,Hybognathus amarus,3,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7015,,,Pimephales promelas,33,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7015,,,Platygobio gracilis,1,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7015,,,Ictalurus punctatus,3,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7015,,,Gambusia affinis,8,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7016,,,Catostomus commersonii,67,White sucker,Cypriniformes,Catostomidae,6t,,OM,
Samp7016,,,Cyprinella lutrensis,204,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7016,,,Cyprinus carpio,4,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7016,,,Pimephales promelas,544,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7016,,,Ictalurus punctatus,2,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7016,,,Gambusia affinis,6,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7017,,,Carpiodes carpio,46,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7017,,,Catostomus commersonii,1,White sucker,Cypriniformes,Catostomidae,6t,,OM,
Samp7017,,,Cyprinella lutrensis,496,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7017,,,Cyprinus carpio,19,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7017,,,Pimephales promelas,86,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7017,,,Platygobio gracilis,1,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7017,,,Ameiurus natalis,1,Yellow bullhead,Siluriformes,Ictaluridae,6t,,OM,
Samp7017,,,Ictalurus punctatus,30,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7017,,,Gambusia affinis,144,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7018,,,Carpiodes carpio,3,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7018,,,Cyprinella lutrensis,434,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7018,,,Cyprinus carpio,5,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7018,,,Pimephales promelas,36,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7018,,,Ameiurus natalis,1,Yellow bullhead,Siluriformes,Ictaluridae,6t,,OM,
Samp7018,,,Ictalurus punctatus,31,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7018,,,Gambusia affinis,139,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7019,,,Cyprinella lutrensis,641,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7019,,,Cyprinus carpio,1,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7019,,,Pimephales promelas,18,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7019,,,Platygobio gracilis,1,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7019,,,Ameiurus natalis,1,Yellow bullhead,Siluriformes,Ictaluridae,6t,,OM,
Samp7019,,,Ictalurus punctatus,7,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7019,,,Gambusia affinis,60,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7020,,,Cyprinella lutrensis,917,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7020,,,Cyprinus carpio,2,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7020,,,Pimephales promelas,44,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7020,,,Platygobio gracilis,3,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7020,,,Ictalurus punctatus,20,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7020,,,Gambusia affinis,27,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7021,,,Pomoxis annularis,1,White crappie,Perciformes,Centrarchidae,6t,,PI,
Samp7021,,,Cyprinella lutrensis,69,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7021,,,Platygobio gracilis,1,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7021,,,Ictalurus punctatus,1,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7022,,,Pomoxis annularis,1,White crappie,Perciformes,Centrarchidae,6t,,PI,
Samp7022,,,Cyprinella lutrensis,191,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7022,,,Cyprinus carpio,1,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7022,,,Hybognathus amarus,5,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7022,,,Pimephales promelas,8,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7022,,,Platygobio gracilis,1,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7022,,,Ictalurus punctatus,7,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7022,,,Gambusia affinis,1,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7023,,,Pomoxis annularis,1,White crappie,Perciformes,Centrarchidae,6t,,PI,
Samp7023,,,Cyprinella lutrensis,444,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7023,,,Hybognathus amarus,2,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7023,,,Pimephales promelas,2,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7023,,,Platygobio gracilis,1,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7023,,,Gambusia affinis,2,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7024,,,Cyprinella lutrensis,246,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7024,,,Hybognathus amarus,3,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7024,,,Pimephales promelas,7,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7024,,,Platygobio gracilis,2,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7024,,,Ictalurus punctatus,1,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7024,,,Gambusia affinis,1,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7025,,,Cyprinella lutrensis,132,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7025,,,Cyprinus carpio,1,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7025,,,Pimephales promelas,15,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7025,,,Platygobio gracilis,1,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7026,,,Carpiodes carpio,42,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7026,,,Catostomus commersonii,1,White sucker,Cypriniformes,Catostomidae,6t,,OM,
Samp7026,,,Cyprinella lutrensis,50,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7026,,,Cyprinus carpio,2,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7026,,,Hybognathus amarus,2,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7026,,,Pimephales promelas,12,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7026,,,Platygobio gracilis,10,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7026,,,Ictalurus punctatus,11,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7026,,,Gambusia affinis,2,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7027,,,Carpiodes carpio,2,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7027,,,Cyprinella lutrensis,179,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7027,,,Hybognathus amarus,10,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7027,,,Pimephales promelas,11,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7027,,,Platygobio gracilis,6,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7027,,,Ictalurus punctatus,38,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7027,,,Gambusia affinis,1,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7028,,,Carpiodes carpio,6,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7028,,,Cyprinella lutrensis,176,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7028,,,Cyprinus carpio,3,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7028,,,Pimephales promelas,9,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7028,,,Platygobio gracilis,4,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7028,,,Ictalurus punctatus,5,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7028,,,Gambusia affinis,61,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7029,,,Carpiodes carpio,2,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7029,,,Cyprinella lutrensis,519,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7029,,,Hybognathus amarus,2,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7029,,,Pimephales promelas,11,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7029,,,Platygobio gracilis,5,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7029,,,Ictalurus punctatus,4,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7029,,,Gambusia affinis,11,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7030,,,Cyprinella lutrensis,201,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7030,,,Hybognathus amarus,1,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7030,,,Platygobio gracilis,4,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7030,,,Ictalurus punctatus,1,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7031,,,Cyprinella lutrensis,124,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7031,,,Pimephales promelas,1,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7032,,,Catostomus commersonii,1,White sucker,Cypriniformes,Catostomidae,6t,,OM,
Samp7032,,,Pomoxis annularis,1,White crappie,Perciformes,Centrarchidae,6t,,PI,
Samp7032,,,Cyprinella lutrensis,174,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7032,,,Cyprinus carpio,1,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7032,,,Hybognathus amarus,2,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7032,,,Pimephales promelas,30,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7032,,,Gambusia affinis,13,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7033,,,Cyprinella lutrensis,244,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7033,,,Hybognathus amarus,2,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7033,,,Pimephales promelas,1,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7033,,,Platygobio gracilis,4,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7033,,,Ictalurus punctatus,5,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7034,,,Carpiodes carpio,2,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7034,,,Pomoxis annularis,1,White crappie,Perciformes,Centrarchidae,6t,,PI,
Samp7034,,,Cyprinella lutrensis,74,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7034,,,Cyprinus carpio,3,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7034,,,Hybognathus amarus,71,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7034,,,Pimephales promelas,4,Fathead minnow,Cypriniformes,Cyprinidae,5,,OM,
Samp7034,,,Platygobio gracilis,2,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7034,,,Ictalurus punctatus,5,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7034,,,Gambusia affinis,10,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7035,,,Carpiodes carpio,2,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7035,,,Cyprinella lutrensis,52,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7035,,,Cyprinus carpio,1,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
Samp7035,,,Hybognathus amarus,111,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7035,,,Platygobio gracilis,10,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7035,,,Ictalurus punctatus,3,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7035,,,Gambusia affinis,1,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7036,,,Carpiodes carpio,2,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7036,,,Catostomus commersonii,1,White sucker,Cypriniformes,Catostomidae,6t,,OM,
Samp7036,,,Pomoxis annularis,1,White crappie,Perciformes,Centrarchidae,6t,,PI,
Samp7036,,,Cyprinella lutrensis,49,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7036,,,Hybognathus amarus,9,Rio grande silvery minnow,Cypriniformes,Cyprinidae,3,Broadcaster,HB,
Samp7036,,,Platygobio gracilis,2,Flathead chub,Cypriniformes,Cyprinidae,4,,IV,
Samp7036,,,Ictalurus punctatus,13,Channel catfish,Siluriformes,Ictaluridae,6t,,IV,
Samp7036,,,Gambusia affinis,183,Western mosquitofish,Cyprinodontiformes,Poeciliidae,5,,IV,
Samp7037,,,Carpiodes carpio,2,River carpsucker,Cypriniformes,Catostomidae,4,,OM,LLNLB
Samp7037,,,Cyprinella lutrensis,119,Red shiner,Cypriniformes,Cyprinidae,5,,OM,
Samp7037,,,Cyprinus carpio,1,Common carp,Cypriniformes,Cyprinidae,6t,,OM,
